Group,Component,Layer,mean_Logit,std_Logit,sem_Logit,count_Logit,mean_Posteriors,std_Posteriors,sem_Posteriors,count_Posteriors
Control (Single Error),head 2,7,0.49871501078693764,0.01050377808452529,0.002807252775642735,14,0.5650282634961508,0.1365313934453166,0.03648954977222915,14
Control (Single Error),head 2,8,0.49822587043585326,0.009410346217090618,0.002515020816805523,14,0.5698490352781734,0.14492493129341247,0.03873281712155019,14
Control (Single Error),head 2,9,0.4969345773492672,0.008944256697127067,0.002390453152857699,14,0.5587216508661286,0.11943591073266335,0.03192058983135306,14
Control (Single Error),head 2,10,0.4986379955115595,0.008568801701018135,0.002290108584315401,14,0.5510198488431067,0.11292310819413409,0.03017997013657534,14
Control (Single Error),head 2,11,0.497070423757685,0.007479881119782166,0.001999082317430277,14,0.5525815230495,0.12015741950130482,0.032113421160910885,14
Control (Single Error),head 2,12,0.4978097296814758,0.007394735864612521,0.0019763262907906876,14,0.560427713190399,0.12943034637112097,0.03459171511230104,14
Control (Single Error),head 2,13,0.49908260008436595,0.008745003706154041,0.0023372005510354826,14,0.5327634099955463,0.09336391977626622,0.02495255714921687,14
Control (Single Error),head 2,14,0.4990191944215329,0.007394249414152518,0.0019761962814366187,14,0.5072809435174451,0.09357732899855523,0.025009593163001394,14
Control (Single Error),head 2,15,0.5018520731346381,0.008984185627773046,0.0024011246084503783,14,0.5045661114917823,0.06090241829849085,0.016276855949924625,14
Control (Single Error),head 2,16,0.5003182735200359,0.007062313143918649,0.0018874825816181367,14,0.5029979988428401,0.06774415821028999,0.018105387855593864,14
Control (Single Error),head 2,17,0.5000010103576606,0.0007954231440664291,0.00021258577732907911,14,0.4979658524623341,0.0037642066833932153,0.0010060265530187186,14
Control (Single Error),head 3,0,0.5015790662516899,0.015692235460874202,0.004193926337655424,14,0.49529399087281334,0.13741837457372563,0.03672660545016063,14
Control (Single Error),head 3,1,0.5006332742292814,0.011781443582999467,0.0031487232435136003,14,0.5308239074384745,0.13490336700040043,0.036054441402694586,14
Control (Single Error),head 3,2,0.5035378269039551,0.020151191239952657,0.005385632396804514,14,0.5517100024851229,0.10865084494899899,0.029038159755903733,14
