Group,Component,Layer,mean_Logit,std_Logit,sem_Logit,count_Logit,mean_Posteriors,std_Posteriors,sem_Posteriors,count_Posteriors
Control (Single Error),head 6,13,0.2470703125,0.24989896346526103,0.06678830732835324,14,2.3571681891168867,3.8077889910448404,1.0176744146871015,14
Control (Single Error),head 6,14,0.44740513392857145,0.4734485551743337,0.12653444883753542,14,2.8450879199164256,4.892694798542456,1.3076276881569158,14
Control (Single Error),head 6,15,0.2928989955357143,0.33576580742171896,0.08973718668325653,14,3.9131570969309126,7.984652877174968,2.133988244193395,14
Control (Single Error),head 6,16,0.41141183035714285,0.34759181761231844,0.09289782085366513,14,1.743781132357461,2.63476212565449,0.7041697978462381,14
Control (Single Error),head 6,17,0.9422433035714286,0.5393343144649019,0.1441431586898757,14,6.762156814336777,10.501324851460152,2.8065971215270458,14
Control (Single Error),head 7,0,0.28819056919642855,0.5021809249304862,0.1342134976616517,14,2.168361165693828,3.69279967265744,0.9869422266482216,14
Control (Single Error),head 7,1,0.21494838169642858,0.24102771899969655,0.06441736751517775,14,2.611521141869681,4.837183381422112,1.2927916378770141,14
Control (Single Error),head 7,2,0.36181640625,0.7184977264131451,0.19202659467243047,14,2.9315943164484843,4.6732669788431735,1.2489831365539499,14
Control (Single Error),head 7,3,0.3198939732142857,0.3014811422949125,0.08057422450291465,14,2.8981278198105946,4.589289848141688,1.2265393043104291,14
Control (Single Error),head 7,4,0.3102329799107143,0.40708447620256405,0.10879790267316604,14,2.5485769297395433,3.850160364947577,1.0289986406978824,14
Control (Single Error),head 7,5,0.20148577008928573,0.24362216638168058,0.06511076274456323,14,3.018273821898869,5.552322020447208,1.4839204786824223,14
Control (Single Error),head 7,6,0.28560965401785715,0.33292642955918067,0.0889783310294559,14,3.220054796763829,4.500268736159075,1.2027474113655308,14
Control (Single Error),head 7,7,0.20643833705357142,0.24263192028699768,0.06484610834349935,14,2.2889541685581207,3.405028305773046,0.9100320937478626,14
Control (Single Error),head 7,8,0.28421456473214285,0.3171265182061885,0.084755627099149,14,3.5451005697250366,6.146819772873629,1.6428066863100523,14
Control (Single Error),head 7,9,0.14460100446428573,0.11326859820199289,0.030272306225144017,14,1.853038136448179,3.108581054441587,0.8308032331954922,14
Control (Single Error),head 7,10,0.29185267857142855,0.31837322518992234,0.08508882355592261,14,2.770440855196544,4.03902056372878,1.079473651971974,14
Control (Single Error),head 7,11,0.37276785714285715,0.3470753617431804,0.09275979221668633,14,2.512912631034851,3.611077616034731,0.965101088303599,14
Control (Single Error),head 7,12,0.4352329799107143,0.478738465728262,0.12794823690178392,14,4.514297131981168,7.488509939986126,2.0013884666342268,14
Control (Single Error),head 7,13,0.30228097098214285,0.2619658197560507,0.07001331032660843,14,2.446235490696771,2.7875313973877316,0.7449991031357208,14
Control (Single Error),head 7,14,0.29248046875,0.2973493115264931,0.0794699462803749,14,4.638904001031603,9.54791613500815,2.551787923917953,14
Control (Single Error),head 7,15,0.4295131138392857,0.4552510059138694,0.12167094922242119,14,2.4799415511744365,4.074124051170439,1.0888554536210893,14
Control (Single Error),head 7,16,0.28822544642857145,0.30393370604525277,0.08122969973669998,14,2.191342511347362,3.3638084159309796,0.8990156147971785,14
Control (Single Error),head 7,17,0.3287876674107143,0.31940235609051143,0.08536387035850448,14,2.2183482774666374,3.9336945492679605,1.0513240905414896,14
